wn,1,2,3,4,5,6
2374.35,270.138,82.0673,376.142,160.715,181.232,294.075
2373.62,167.527,47.8648,434.202,263.257,208.554,157.27
2372.89,201.683,78.6223,444.387,177.755,293.979,252.959
2372.16,215.322,51.2671,437.479,228.993,232.411,270.007
2371.43,293.884,64.9278,392.984,252.877,263.128,273.38
2370.7,242.585,64.9172,328.003,215.252,232.335,242.585
2369.97,317.701,58.0744,372.359,215.217,245.962,249.378
2369.23,232.26,92.2208,355.221,228.844,232.26,239.091
2368.5,286.863,92.2058,437.124,211.732,239.052,194.657
2367.77,252.671,44.3882,372.178,215.112,228.77,252.671
2367.04,293.597,85.348,433.568,215.077,317.495,279.942
2366.3,269.656,64.854,337.923,204.802,259.416,249.176
2365.57,262.786,112.623,389.061,187.705,225.246,215.007
2364.84,276.393,58.0084,395.822,228.621,262.744,235.446
2364.11,300.23,78.4692,443.521,255.878,259.289,276.348
2363.37,242.192,57.9895,344.526,238.78,242.192,252.425
2362.64,228.51,78.4436,409.271,136.424,177.351,245.563
2361.91,235.293,68.2008,327.364,242.113,184.142,245.523
2361.17,289.806,88.6466,412.548,190.931,269.349,306.854
2360.44,265.897,71.5875,405.663,231.807,238.625,245.443
2359.71,276.078,112.476,388.555,224.953,184.052,238.586
2358.97,272.626,68.1564,395.307,184.022,265.81,252.179
2358.24,306.654,98.8108,459.981,190.807,238.509,207.843
2357.51,354.298,91.9813,357.705,177.149,255.504,252.097
2356.77,252.056,57.9047,544.986,231.619,262.274,221.4
2356.04,286.071,64.7065,405.267,258.826,211.148,190.714
2355.3,255.379,74.9111,371.151,224.733,238.354,296.24
2354.57,255.337,88.517,435.776,207.674,211.079,255.337
2353.84,323.375,91.9065,381.242,228.064,204.237,136.158
2353.1,221.22,95.2949,364.163,262.061,238.237,275.675
2352.37,282.435,78.2653,357.298,204.17,282.435,241.601
2351.63,272.183,81.6548,438.895,221.148,234.758,248.367
2350.9,241.523,64.6329,462.635,248.326,261.933,309.557
2350.16,289.1,74.8259,462.56,207.472,221.076,268.693
2349.43,299.255,78.2143,384.27,255.047,302.655,261.848
2348.69,278.806,85.0017,438.609,258.405,251.605,278.806
2347.96,302.557,84.9879,411.342,248.165,305.957,214.17
2347.22,268.518,91.772,428.269,217.534,316.104,241.326
2346.48,299.06,61.1714,414.606,197.108,275.271,241.287
2345.75,295.614,88.3443,472.302,237.85,312.603,336.388
2345.01,278.579,81.5353,424.663,203.838,224.222,214.03
2344.28,332.882,64.5383,397.42,217.392,339.675,217.392
2343.54,258.111,71.3202,404.148,176.602,258.111,247.922
2342.8,217.321,50.9347,410.873,244.486,224.113,275.047
2342.07,295.373,88.2724,434.572,254.632,271.607,308.953
2341.33,315.692,67.8908,353.032,244.407,234.223,237.618
2340.6,230.791,54.3038,380.127,186.669,264.731,305.459
2339.86,291.835,61.0818,444.54,251.114,318.983,257.901
2339.12,237.502,101.786,430.896,261.252,227.323,339.288
2338.38,359.587,61.0619,474.926,254.425,315.487,230.678
2337.65,288.301,78.0109,413.797,234.033,244.208,227.249
2336.91,325.558,91.5631,400.164,257.733,295.037,206.865
2336.17,311.942,84.7668,467.913,233.956,257.691,318.723
2335.44,254.259,81.3629,437.325,233.918,294.94,244.089
2334.7,244.049,74.5705,444.033,213.543,267.776,230.491
2333.96,254.176,84.7254,504.963,230.453,325.345,288.066
2333.22,294.796,60.9923,474.385,230.415,318.516,271.077
2332.48,287.972,84.6978,481.083,250.705,264.257,315.076
2331.75,294.7,81.2966,450.519,216.791,281.151,311.637
2331.01,298.039,74.5098,419.964,226.916,284.492,304.813
2330.27,308.149,104.974,433.441,189.63,237.038,199.789
2329.53,274.242,98.1854,460.456,203.142,267.471,287.785
2328.79,270.812,88.0139,365.596,233.575,233.575,260.657
2328.05,263.999,94.7688,406.152,250.46,260.614,260.614
2327.32,307.948,81.2172,409.47,243.651,192.891,311.332
2326.58,270.68,94.7379,412.787,246.995,301.131,284.214
2325.84,348.443,111.637,422.868,253.721,284.167,209.743
2325.1,314.563,101.472,416.034,179.267,226.62,257.062
2324.36,250.256,71.0187,405.821,240.111,257.02,246.874
2323.62,297.554,84.5323,426.043,243.453,213.021,253.597
2322.88,294.124,84.5185,446.258,196.083,290.744,304.267
2322.14,297.457,81.1245,432.664,182.53,324.498,253.514
2321.4,297.408,98.0095,473.149,226.436,287.269,185.88
2320.66,304.118,94.6144,452.797,219.641,212.882,277.085
2319.92,270.283,77.7063,442.588,250.012,233.119,310.825
2319.18,293.885,81.0716,398.602,202.679,270.239,290.507
2318.44,283.704,87.8132,459.331,239.798,256.685,297.214
2317.7,283.658,84.422,405.226,253.266,222.874,270.151
2316.96,310.622,74.2793,364.644,199.204,283.612,327.504
2316.22,273.438,74.2672,452.355,222.801,347.705,212.674
2315.48,320.647,77.6303,367.9,263.268,286.894,273.394
2314.74,239.602,111.364,364.465,246.352,249.726,266.6
2314,296.923,101.224,448.759,266.556,256.434,276.678
2313.26,306.996,80.9659,435.191,232.777,256.392,253.018
2312.52,293.453,80.9526,418.255,185.516,246.231,306.945
2311.77,236.073,74.1945,445.167,188.859,259.681,303.523
2311.03,323.705,70.8104,445.094,242.779,300.101,263.01
2310.29,239.368,104.513,424.793,239.368,286.567,320.281
2309.55,262.924,87.6415,492.14,239.329,296.633,289.891
2308.81,357.249,74.1461,454.987,259.511,249.4,215.698
2308.07,259.469,84.2431,491.98,235.881,303.275,279.687
2307.32,306.595,117.921,451.469,283.011,266.165,306.595
2306.58,303.176,94.3215,431.184,205.486,289.702,286.333
2305.84,279.55,114.515,421.009,229.029,249.238,279.55
2305.1,306.445,74.0855,451.248,252.564,309.812,292.975
2304.35,299.661,97.6423,481.477,222.22,286.193,205.385
2303.61,313.078,87.5271,447.735,289.513,249.115,239.016
2302.87,299.563,84.1469,430.832,272.636,279.368,296.197
2302.13,238.938,63.9412,424.031,208.65,238.938,306.245
2301.38,326.383,111.038,504.716,262.453,245.629,238.899
2300.64,279.231,114.384,497.906,302.78,272.502,329.694
2299.9,282.549,131.183,497.824,282.549,245.548,326.277
2299.15,282.503,97.5307,454.022,228.693,245.508,292.592
2298.41,292.544,77.3393,406.872,221.93,299.269,228.655
2297.67,295.859,73.9646,460.598,211.808,289.134,279.048
2296.92,265.557,90.7599,410.1,268.918,235.304,235.304
2296.18,309.206,97.467,426.838,255.431,241.987,319.288
2295.43,379.723,63.8472,403.246,225.146,292.353,241.947
2294.69,335.983,110.874,487.176,228.469,262.067,278.866
2293.95,288.898,94.0599,419.91,262.024,231.791,309.054
2293.2,332.515,97.4033,456.788,241.829,282.134,248.546
2292.46,302.237,124.253,533.951,238.431,305.595,285.446
2291.71,288.757,83.9409,466.711,335.764,325.691,332.406
2290.97,285.352,93.9984,416.279,255.139,292.067,275.281
2290.22,308.802,90.6265,463.202,164.47,265.167,234.958
2289.48,349.023,90.6117,500.042,265.123,291.971,265.123
2288.73,305.345,77.1751,419.43,258.369,258.369,328.833
2287.99,275.101,67.0978,483.104,244.907,352.264,275.101
2287.24,382.395,80.5042,456.191,264.993,315.308,295.182
2286.5,321.964,103.968,496.362,301.842,365.564,268.304
2285.75,291.732,107.304,489.574,241.434,211.255,285.026
2285.01,352.033,83.8175,462.672,264.863,244.747,268.216
2284.26,288.285,124.03,449.188,278.228,315.102,325.159
2283.51,365.325,124.009,496.037,288.238,291.589,244.667
2282.77,314.999,93.8295,495.956,234.574,284.84,197.712
2282.02,308.246,93.8141,425.514,261.339,318.298,257.989
2281.28,301.496,93.7988,485.744,247.897,338.346,221.097
2280.53,341.64,97.1329,475.616,221.061,311.495,261.254
2279.78,361.677,83.7215,465.492,274.607,328.188,318.142
2279.04,314.741,70.3146,462.067,274.562,241.079,281.258
2278.29,348.168,103.781,458.644,217.605,311.342,294.603
2277.54,331.375,90.3749,495.388,257.736,287.861,241
2276.8,331.32,100.4,475.227,311.24,334.667,301.2
2276.05,294.459,90.3453,465.111,240.921,321.228,297.805
2275.3,337.903,93.6761,451.653,274.337,281.028,344.594
2274.55,294.362,117.076,448.234,267.602,277.637,297.707
2273.81,337.792,107.023,538.461,284.281,277.592,334.448
2273.06,327.705,86.9422,501.59,250.795,321.017,297.61
2272.31,270.814,100.302,561.689,200.603,287.531,337.682
2271.56,361.026,103.628,494.74,297.512,317.57,270.77
2270.82,320.86,70.1881,511.37,233.96,330.887,297.464
2270.07,324.149,80.2018,457.819,290.732,347.541,277.365
2269.32,327.437,110.259,551.297,284.002,327.437,357.508
2268.57,280.614,96.8788,507.779,270.593,327.384,283.955
2267.82,307.289,86.8426,547.777,233.807,340.69,240.487
2267.07,297.22,120.224,510.952,283.862,283.862,307.239
2266.33,370.63,93.4922,464.122,273.799,300.511,313.867
2265.58,323.831,100.154,423.984,250.385,357.215,267.077
2264.83,320.44,120.165,420.577,243.668,357.157,320.44
2264.08,323.725,86.7715,460.557,260.315,277.001,317.05
2263.33,383.734,106.778,523.881,243.588,316.998,377.061
2262.58,320.282,93.4157,527.131,273.574,290.256,316.946
2261.83,296.88,96.7361,517.038,273.53,336.908,346.916
2261.08,283.49,93.385,430.238,230.127,320.177,273.485
2260.33,303.452,90.0351,510.199,253.432,313.456,363.475
2259.58,363.416,103.357,513.449,266.727,293.4,340.077
2258.83,323.353,110.007,446.694,226.681,286.685,353.355
2258.08,336.632,83.3249,469.952,256.641,313.301,289.971
2257.33,329.912,116.636,553.186,329.912,369.902,343.242
2256.58,329.858,113.285,493.122,303.203,396.496,313.199
2255.83,339.798,89.9466,453.064,259.846,366.449,253.183
2255.08,323.089,129.902,476.306,289.78,326.419,343.073
2254.33,306.384,119.889,536.172,299.724,323.036,289.733
2253.58,369.599,93.2321,562.722,243.069,312.993,342.961
2252.83,356.221,76.571,476.072,216.396,342.905,289.638
2252.08,336.191,89.8729,492.637,332.863,302.905,342.848
2251.32,366.089,93.1862,629.007,236.294,242.95,269.574
2250.57,339.409,113.136,529.078,332.753,362.701,282.84
2249.82,296.102,93.1557,455.797,239.543,309.41,259.505
2249.07,309.359,86.4875,465.702,296.053,252.81,309.359
2248.32,339.242,109.755,475.603,269.398,266.072,309.308
2247.57,339.186,109.737,545.358,242.751,339.186,289.306
2246.82,309.207,96.4194,482.097,322.506,392.327,382.353
2246.06,332.426,99.7278,482.018,252.644,309.156,322.453
2245.31,342.343,106.359,478.615,245.955,299.134,342.343
2244.56,325.671,106.341,501.799,265.854,305.732,295.762
2243.81,332.263,122.937,475.135,255.842,352.198,279.101
2243.05,332.208,102.984,558.109,335.53,338.852,358.785
2242.3,292.295,119.575,538.089,265.723,338.797,252.437
2241.55,318.815,109.593,514.753,295.568,305.531,302.21
2240.8,338.685,119.536,561.155,282.238,242.392,308.801
2240.04,348.589,82.9975,444.867,275.552,298.791,278.872
2239.29,375.087,129.455,497.903,288.784,292.103,265.548
2238.54,368.388,86.2891,524.372,242.273,328.562,328.562
2237.78,328.508,126.094,574.06,258.825,388.237,315.235
2237.03,368.267,96.2139,457.845,298.595,278.689,298.595
2236.28,341.669,112.784,580.506,301.863,328.4,351.621
2235.52,401.312,109.449,570.461,262.014,318.397,334.98
2234.77,387.982,109.431,543.838,271.919,295.132,384.666
2234.01,314.977,92.8352,523.856,271.874,271.874,232.088
2233.26,354.705,102.765,573.495,268.515,324.87,324.87
2232.51,391.106,116.006,626.432,291.672,288.357,348.018
2231.75,288.31,115.987,563.365,311.507,324.763,321.449
2231,357.843,112.654,603.032,291.576,314.77,258.442
2230.24,344.533,106.01,566.492,261.713,294.841,298.154
2229.49,274.919,132.491,470.343,321.291,324.603,347.789
2228.73,327.862,129.158,510.007,294.744,294.744,377.538
2227.98,284.762,102.647,566.213,301.318,337.741,341.052
2227.22,380.724,89.3874,615.78,208.571,367.482,294.647
2226.47,301.219,109.233,575.958,278.048,331.01,307.839
2225.71,304.479,89.358,519.6,337.575,297.86,347.503
2224.96,350.755,145.597,559.223,271.339,344.137,314.356
2224.2,304.379,135.647,612.067,383.782,373.857,340.772
2223.44,291.097,112.469,559.039,320.869,327.485,353.948
2222.69,324.123,105.836,555.64,357.197,297.664,343.968
2221.93,433.196,89.2846,545.628,297.615,300.922,320.763
2221.18,353.774,95.8825,466.188,228.134,363.692,320.711
2220.42,419.83,109.09,565.283,277.683,280.989,366.938
2219.66,327.216,99.1562,542.054,264.417,284.248,383.404
2218.91,346.99,125.577,518.832,261.068,333.771,274.287
2218.15,403.103,115.644,525.355,280.85,303.979,386.582
2217.39,330.358,99.1073,515.358,310.536,313.84,320.447
2216.64,406.273,148.637,574.728,277.455,310.485,297.273
2215.88,326.947,105.68,551.516,313.737,323.644,376.484
2215.12,376.422,108.964,567.935,310.383,310.383,336.799
2214.37,297.127,108.946,571.143,316.935,323.538,330.141
2213.61,389.502,155.141,547.943,240.963,313.582,349.891
2212.85,353.134,102.31,577.556,297.029,369.636,366.335
2212.09,362.975,92.3938,560.962,283.781,323.378,376.175
2211.34,386.01,92.3786,583.964,336.522,349.719,389.31
2210.58,356.259,118.753,511.297,346.363,389.246,382.648
2209.82,422.163,105.541,587.07,310.026,379.287,359.498
2209.06,359.439,102.226,570.486,253.916,356.141,342.951
2208.3,359.38,115.397,593.471,333.003,349.489,270.359
2207.54,395.583,118.675,570.298,280.204,336.245,342.838
2206.79,362.558,112.063,586.684,319.71,332.894,342.782
2206.03,352.612,141.704,596.474,322.953,332.839,378.975
2205.27,385.503,144.975,583.196,362.438,385.503,276.771
2204.51,339.318,105.419,533.685,339.318,322.846,250.371
2203.75,398.551,138.34,527.01,303.03,319.5,342.556
2202.99,355.673,131.731,642.187,309.567,365.553,342.5
2202.23,349.029,82.3181,540.007,316.102,388.542,339.151
2201.47,398.354,131.687,651.852,348.971,431.276,388.478
2200.71,371.955,141.541,638.578,342.331,401.58,368.664
2199.95,375.185,128.353,595.689,200.757,391.641,371.894
2199.19,378.414,108.588,592.3,315.894,375.124,286.278
2198.43,342.162,138.181,496.792,276.361,299.391,371.772
2197.67,384.868,108.553,592.105,335.526,328.947,332.237
2196.91,368.36,121.69,611.741,299.293,368.36,361.783
2196.15,345.281,138.112,628.083,335.416,328.839,355.146
2195.39,424.132,108.499,627.979,341.936,371.527,351.8
2194.63,381.328,108.481,608.152,325.443,387.902,391.19
2193.87,371.405,121.61,565.324,289.235,391.125,335.25
2193.11,345.054,131.449,555.372,305.619,374.63,302.333
2192.35,384.425,121.57,532.281,308.854,410.71,348.282
2191.59,341.655,128.121,561.759,312.088,312.088,331.799
2190.83,272.622,128.099,666.774,331.745,377.729,341.598
2190.07,364.531,121.51,650.244,364.531,403.939,390.803
2189.31,413.723,108.356,686.255,328.352,387.455,298.8
2188.54,288.902,118.187,577.804,302.034,393.957,341.43
2187.78,354.503,134.58,646.64,256.03,321.679,341.373
2187.02,420.083,121.43,580.895,252.706,344.599,308.498
2186.26,426.576,101.722,639.864,328.135,357.668,370.793
2185.5,400.259,147.637,583.985,341.205,357.609,377.294
2184.73,305.065,111.529,597.01,364.11,334.588,387.072
2183.97,350.931,147.588,669.065,265.658,301.735,305.015
2183.21,360.711,131.168,626.326,298.406,396.782,334.477
2182.45,390.159,118.031,593.436,272.128,314.75,318.029
2181.69,383.539,121.29,527.776,354.036,367.148,396.651
2180.92,344.145,140.935,616.183,357.255,324.479,399.863
2180.16,455.507,140.912,616.081,324.426,435.845,350.642
2179.4,412.838,140.889,652.021,373.52,340.755,330.925
2178.63,370.182,111.382,602.774,399.666,406.218,340.699
2177.87,422.528,131.016,625.603,284.96,402.875,347.193
2177.11,376.61,117.895,654.974,350.411,422.458,409.358
2176.34,333.981,147.345,628.671,317.61,392.919,330.707
2175.58,360.117,180.058,612.198,340.474,405.95,402.676
2174.82,379.697,183.302,602.278,297.866,360.057,353.511
2174.05,418.907,137.454,562.906,330.543,343.634,441.815
2173.29,454.831,134.159,595.534,297.767,350.122,373.027
2172.52,428.583,137.408,608.523,343.521,458.028,369.694
2171.76,320.567,137.386,618.236,392.531,307.482,372.904
2171,415.36,134.092,650.839,261.644,415.36,484.041
2170.23,425.101,117.72,722.672,349.891,428.371,398.941
2169.47,451.187,140.587,588.504,287.713,379.258,418.492
2168.7,353.044,134.026,617.828,281.128,379.196,392.271
2167.94,369.328,143.809,634.068,310.497,418.354,369.328
2167.17,398.678,127.446,617.624,359.463,405.213,418.285
2166.41,388.81,143.762,653.462,280.989,346.335,388.81
2165.64,447.548,124.137,623.953,359.345,424.68,418.147
2164.88,437.675,133.916,682.642,307.026,398.48,398.48
2164.11,424.54,150.222,591.09,310.241,411.477,404.946
2163.34,466.917,133.871,574.667,378.758,391.818,329.78
2162.58,385.224,130.585,679.04,297.08,421.135,319.932
2161.81,372.105,143.619,626.702,349.256,349.256,404.745
2161.05,407.942,150.123,714.714,394.888,352.462,375.307
2160.28,371.982,120.731,704.807,339.352,375.245,411.138
2159.51,427.382,130.498,685.116,306.671,368.658,420.857
2158.75,417.526,150.048,714.36,326.192,443.621,420.788
2157.98,410.934,140.239,720.765,322.877,433.764,404.411
2157.21,391.301,104.347,652.168,335.867,423.909,355.432
2156.45,456.442,127.152,684.664,306.468,482.525,365.154
2155.68,443.328,120.611,642.174,381.392,433.549,381.392
2154.91,433.477,127.11,703.993,355.256,417.181,410.662
2154.15,397.56,133.606,694.1,348.68,417.112,364.973
2153.38,407.269,149.875,677.695,342.106,364.913,404.01
2152.61,364.852,136.82,602.658,322.503,387.656,436.52
2151.84,446.219,127.026,687.242,328.964,371.306,358.278
2151.08,442.889,166.083,648.05,302.858,410.323,433.119
2150.31,393.975,205.128,618.639,351.648,465.607,442.815
2149.54,419.954,153.006,699.923,341.823,432.976,397.166
2148.77,452.434,166.001,615.18,413.375,423.139,400.355
2148,455.613,146.447,735.49,387.271,413.306,439.341
2147.24,432.761,172.454,696.322,331.892,436.015,445.776
2146.47,387.143,149.652,673.434,328.584,429.436,458.716
2145.7,445.629,120.352,731.873,354.552,435.871,400.09
2144.93,393.52,143.098,731.752,377.259,374.006,468.321
2144.16,429.223,143.074,699.114,325.169,399.958,403.21
2143.39,364.129,123.544,803.035,380.385,490.924,442.157
2142.62,468.089,130.025,698.882,344.565,412.828,386.823
2141.85,481.012,152.754,737.768,321.758,442.011,464.761
2141.08,425.69,149.479,672.655,380.196,402.943,487.431
2140.32,422.37,133.209,727.777,324.9,480.852,373.635
2139.55,490.518,149.429,646.445,324.847,422.301,422.301
2138.78,409.239,146.157,685.313,418.983,428.727,435.222
2138.01,412.419,139.638,639.736,409.171,396.182,441.645
2137.24,464.3,165.59,711.061,383.129,366.894,545.471
2136.47,405.79,142.838,730.421,340.863,441.499,376.573
2135.7,473.884,136.323,723.809,331.07,473.884,470.638
2134.93,444.598,139.545,749.651,356.977,460.824,470.56
2134.16,463.993,149.256,824.155,298.513,444.525,473.727
2133.38,460.672,155.72,742.915,343.882,412.009,460.672
2132.61,373.018,155.694,759.01,363.287,402.21,441.134
2131.84,437.818,168.641,700.508,366.47,531.867,418.359
2131.07,434.503,126.46,674.452,350.196,483.141,424.775
2130.3,496.029,145.891,810.505,421.463,421.463,408.495
2129.53,447.325,155.591,787.681,366.288,473.257,414.91
2128.76,388.914,126.397,784.309,427.805,427.805,375.95
2127.99,460.138,142.578,693.448,375.888,456.898,430.975
2127.21,453.582,132.835,748.411,311.028,401.744,388.785
2126.44,421.114,174.924,699.697,333.652,411.396,456.747
2125.67,404.85,194.328,702.82,404.85,430.761,489.059
2124.9,476.025,158.675,767.469,359.447,414.498,372.4
2124.13,446.807,203.977,815.908,417.667,459.757,505.086
2123.35,488.816,158.622,799.587,385.226,482.342,404.649
2122.58,381.925,171.543,763.851,466.078,417.529,462.842
2121.81,462.765,132.681,770.197,417.459,436.876,446.585
2121.04,475.631,165.015,831.545,333.265,491.809,511.222
2120.26,485.257,158.517,811.997,368.795,452.907,430.261
2119.49,491.646,158.491,701.889,423.721,456.066,378.438
2118.72,433.353,148.763,821.43,346.035,420.417,420.417
2117.95,514.117,161.672,779.259,378.312,452.682,488.249
2117.17,514.032,151.946,804.993,329.756,410.579,439.675
2116.4,426.673,145.457,824.254,442.834,407.278,394.349
2115.63,452.457,184.214,740.09,403.979,426.602,439.529
2114.85,520.239,161.565,846.6,345.749,394.218,471.769
2114.08,494.307,151.846,775.383,397.384,484.614,507.23
2113.3,552.369,167.972,794.636,394.088,503.915,410.239
2112.53,549.047,158.255,758.977,419.86,471.535,403.711
2111.76,477.915,190.52,813.747,374.582,542.498,471.457
2110.98,487.522,177.574,784.555,422.949,432.635,464.921
2110.21,503.581,190.457,832.846,397.054,432.563,487.441
2109.43,497.043,161.377,829.48,384.078,555.138,451.857
2108.66,409.831,180.713,777.71,338.836,496.96,529.23
2107.88,558.181,180.683,800.167,358.139,500.104,525.916
2107.11,496.795,196.783,806.486,351.628,474.214,406.469
2106.33,499.938,167.721,816.028,435.43,535.418,435.43
2105.56,445.033,148.344,806.218,445.033,474.056,490.181
2104.78,490.099,187.012,851.225,425.613,483.651,425.613
2104.01,431.99,180.533,822.07,396.528,483.571,422.318
2103.23,512.5,180.503,847.72,370.676,425.472,557.626
2102.46,567.201,196.587,834.688,380.283,499.524,480.187
2101.68,492.997,193.332,886.105,376.997,451.108,463.997
2100.9,496.136,183.635,831.19,434.925,438.146,505.801
2100.13,486.391,193.268,892.253,457.401,467.064,444.516
2099.35,489.531,199.677,843.796,409.016,466.986,637.678
2098.57,576.391,189.984,824.336,441.148,521.65,489.449
2097.8,566.637,173.854,885.37,441.075,573.076,434.636
2097.02,489.287,189.921,843.376,441.002,498.944,537.572
2096.24,492.424,205.981,814.27,376.56,476.332,485.987
2095.47,450.509,202.729,881.711,450.509,521.304,453.727
2094.69,482.608,212.348,965.217,440.782,559.826,514.782
2093.91,588.685,189.794,778.479,460.01,466.444,421.408
2093.14,543.558,183.33,881.272,373.093,517.828,492.097
2092.36,591.705,192.947,945.442,385.895,463.073,524.173
2091.58,517.656,163.978,897.056,450.136,440.49,533.732
2090.8,507.926,202.527,874.404,437.202,453.275,572.22
2090.03,559.268,196.065,916.043,478.914,478.914,482.128
2089.25,501.33,170.324,909.464,478.834,514.184,575.244
2088.47,504.46,179.935,941.444,427.345,552.656,555.869
2087.69,440.124,179.905,905.949,462.612,536.502,475.463
2086.91,619.926,186.299,851.194,481.808,546.049,523.564
2086.13,520.266,224.806,921.705,462.459,565.227,549.169
2085.36,520.179,179.815,934.396,462.382,526.601,539.445
2084.58,507.251,224.732,921.399,430.2,475.147,436.621
2083.8,536.056,205.435,860.258,394.82,481.488,536.056
2083.02,532.758,231.076,943.559,474.989,491.036,519.92
2082.24,571.175,208.575,898.478,407.524,494.163,516.625
2081.46,522.956,182.874,904.745,503.706,519.747,571.08
2080.68,519.661,205.298,914.218,465.129,522.869,503.622
2079.9,529.196,198.85,955.761,404.114,493.917,503.538
2079.12,519.488,179.576,923.535,452.147,602.863,490.628
2078.34,577.113,227.639,878.495,496.959,561.082,506.577
2077.56,506.493,227.601,923.228,416.735,519.316,593.046
2076.78,516.024,208.333,919.869,391.024,541.665,487.178
2076,528.757,240.344,961.376,423.005,583.235,621.69
2075.22,589.546,227.488,977.236,454.976,528.669,547.893
2074.44,605.465,198.618,913.003,448.493,573.43,551.006
2073.66,595.756,169.758,983.317,464.433,509.275,506.072
2072.88,614.871,230.577,912.7,467.558,592.454,505.988
2072.1,637.183,211.327,928.558,425.856,544.327,550.731
2071.32,569.847,220.896,966.82,509.021,621.07,579.452
2070.54,582.556,220.859,1024.27,438.517,544.146,649.774
2069.76,572.858,224.023,998.501,451.246,556.857,505.651
2068.98,559.964,239.984,988.736,499.168,604.761,595.161
2068.19,543.874,227.148,1017.36,521.479,579.066,543.874
2067.41,582.169,217.514,1052.38,457.418,511.797,527.79
2066.63,569.279,217.477,959.459,543.693,511.711,569.279
2065.85,543.603,236.627,1013.66,466.859,502.033,578.777
2065.07,527.527,211.011,1000.7,441.204,546.71,553.104
2064.29,553.012,207.779,1038.89,517.849,578.585,527.439
2063.5,616.841,239.705,1083.47,476.214,607.253,591.273
2062.72,616.738,220.492,1041.74,460.157,568.805,581.588
2061.94,651.781,265.185,996.841,466.471,565.516,597.466
2061.16,635.7,239.585,1054.18,475.976,645.283,638.895
2060.37,587.685,223.576,1044.42,498.255,613.237,689.891
2059.59,603.554,245.893,1143.24,504.559,555.653,587.587
2058.81,584.297,255.43,1056.84,523.632,657.733,558.754
2058.02,625.7,264.965,1072.63,440.544,577.815,625.7
2057.24,641.555,280.88,1078.83,526.649,638.363,619.212
2056.46,552.092,252.111,1021.21,475.501,612.726,507.414
2055.67,612.624,258.451,1027.42,548.809,555.191,539.237
2054.89,587.001,252.027,1145.29,462.582,641.234,542.337
2054.11,618.8,216.899,1103.63,494.402,615.61,558.196
2053.32,701.615,261.511,1052.42,548.535,612.318,676.101
2052.54,634.537,213.638,1119.21,551.632,580.33,660.046
2051.75,634.431,255.048,1087.14,516.471,605.738,596.174
2050.97,637.513,277.318,1122.02,500.448,672.576,647.076
2050.19,592.788,235.84,1121.84,576.853,608.723,529.048
2049.4,656.42,258.107,1089.78,509.84,669.166,634.114
2048.62,649.938,254.878,1124.65,516.127,653.124,691.356
2047.83,557.452,267.577,1165.87,512.856,678.499,637.088
2047.05,697.495,261.163,1159.31,550.989,707.05,643.352
2046.26,716.485,261.119,1159.11,570.004,630.507,697.379
2045.48,665.424,261.076,1181.21,557.173,671.792,659.057
2044.69,703.513,264.215,1190.56,563.447,706.697,652.58
2043.91,652.471,302.365,1145.8,585.633,630.192,700.213
2043.12,652.363,257.763,1104.24,575.988,665.092,563.259
2042.33,636.345,276.81,1259.96,521.803,668.163,668.163
2041.55,690.32,302.214,1259.75,467.636,680.776,722.132
2040.76,674.301,292.621,1189.57,518.449,731.553,639.314
2039.98,667.828,283.032,1307.04,508.822,648.748,721.891
2039.19,747.207,292.524,1246.41,530.994,667.717,594.586
2038.4,728.008,289.296,1354.29,515.01,743.904,680.322
2037.62,683.387,298.783,1284.13,638.888,686.566,734.244
2036.83,692.807,276.487,1102.77,556.153,705.519,689.629
2036.04,714.934,266.909,1267.82,543.35,670.449,686.337
2035.26,794.239,282.749,1312.08,552.79,651.276,772
2034.47,733.754,279.525,1273.75,603.521,711.519,673.402
2033.68,720.928,301.71,1318,501.791,800.326,635.179
2032.9,704.931,317.537,1273.32,616.021,673.177,717.633
2032.11,711.163,273.036,1371.53,631.792,676.24,692.114
2031.32,717.393,314.256,1295.12,561.852,755.485,771.356
2030.53,745.837,307.856,1326.64,596.67,691.883,688.709
2029.74,717.154,317.325,1313.72,650.516,748.886,739.367
2028.96,748.761,310.926,1278.61,574.262,742.416,688.48
2028.17,802.564,291.841,1392.59,574.166,653.471,704.226
2027.38,719.966,329.852,1341.61,545.525,732.653,723.138
2026.59,811.809,266.375,1404.81,589.83,713.504,700.82
2025.8,726.067,332.913,1277.75,665.826,764.115,764.115
2025.01,735.456,332.857,1359.96,605.484,687.905,710.096
2024.23,735.334,313.785,1362.9,595.874,709.977,770.199
2023.44,763.732,326.408,1397.53,617.957,798.591,770.07
2022.65,788.952,342.196,1343.44,627.36,839.648,709.74
2021.86,836.34,348.475,1473.1,627.255,709.622,731.797
2021.07,785.522,297.738,1358.83,636.653,753.847,680.996
2020.28,791.724,313.523,1551.78,642.88,706.218,779.057
2019.49,835.921,332.469,1377.37,626.941,816.923,842.254
2018.7,819.952,326.081,1415.13,620.504,838.947,693.319
2017.91,803.989,322.862,1440.22,595.078,766.005,753.344
2017.12,892.468,325.973,1319.71,626.627,800.69,810.184
2016.33,791.063,335.411,1487.2,673.986,768.913,800.556
2015.54,813.077,357.501,1461.64,642.236,832.06,737.148
2014.75,784.473,325.809,1448.74,683.25,740.188,819.268
2013.96,800.155,363.707,1470.64,654.672,863.408,708.438
