wn,1,10,100
3828.49,174.542,182.807,142.723
3827.99,174.591,182.881,206.672
3827.48,174.641,182.955,265.683
3826.97,174.691,183.03,142.661
3826.46,174.741,183.104,137.721
3825.95,174.791,183.179,206.552
3825.44,174.841,183.254,250.777
3824.94,174.891,183.329,216.325
3824.43,174.942,183.404,157.305
3823.92,174.992,183.48,162.197
3823.41,175.043,183.555,117.944
3822.9,175.094,183.631,280.077
3822.39,175.145,183.707,191.604
3821.88,175.195,183.783,206.312
3821.37,175.246,183.859,108.053
3820.87,175.298,183.936,260.271
3820.36,175.349,184.012,216.043
3819.85,175.4,184.089,132.552
3819.34,175.452,184.166,142.351
3818.83,175.503,184.243,191.409
3818.32,175.555,184.32,274.804
3817.81,175.607,184.398,206.073
3817.3,175.659,184.475,166.797
3816.79,175.711,184.553,294.305
3816.28,175.763,184.631,210.888
3815.77,175.815,184.709,186.339
3815.26,175.867,184.787,161.797
3814.75,175.92,184.866,294.134
3814.24,175.972,184.945,215.667
3813.73,176.025,185.023,313.652
3813.22,176.078,185.103,294.006
3812.71,176.131,185.182,200.875
3812.2,176.184,185.261,97.9735
3811.69,176.237,185.341,303.674
3811.18,176.29,185.421,122.431
3810.67,176.344,185.501,171.379
3810.16,176.397,185.581,117.5
3809.65,176.451,185.661,264.336
3809.14,176.505,185.742,254.509
3808.62,176.559,185.822,146.811
3808.11,176.613,185.903,166.361
3807.6,176.667,185.985,181.014
3807.09,176.721,186.066,122.289
3806.58,176.776,186.147,205.416
3806.07,176.83,186.229,220.056
3805.56,176.885,186.311,254.25
3805.05,176.94,186.393,224.881
3804.54,176.995,186.476,180.856
3804.02,177.05,186.558,229.703
3803.51,177.105,186.641,190.577
3803,177.16,186.724,122.147
3802.49,177.216,186.807,224.718
3801.98,177.272,186.89,190.494
3801.46,177.327,186.974,229.536
3800.95,177.383,187.058,126.959
3800.44,177.439,187.142,209.94
3799.93,177.496,187.226,209.91
3799.42,177.552,187.31,185.475
3798.9,177.608,187.395,141.526
3798.39,177.665,187.48,151.264
3797.88,177.722,187.565,204.909
3797.37,177.779,187.65,209.757
3796.85,177.836,187.736,238.991
3796.34,177.893,187.822,151.176
3795.83,177.95,187.908,97.519
3795.32,178.008,187.994,156.008
3794.8,178.065,188.08,141.361
3794.29,178.123,188.167,175.458
3793.78,178.181,188.254,229.036
3793.26,178.239,188.341,258.238
3792.75,178.298,188.428,102.306
3792.24,178.356,188.516,238.679
3791.72,178.415,188.604,146.108
3791.21,178.473,188.692,116.87
3790.7,178.532,188.78,126.591
3790.18,178.591,188.869,126.572
3789.67,178.651,188.957,321.252
3789.16,178.71,189.046,131.402
3788.64,178.77,189.136,150.847
3788.13,178.829,189.225,141.094
3787.62,178.889,189.315,179.991
3787.1,178.949,189.405,218.876
3786.59,179.009,189.495,189.665
3786.07,179.07,189.586,233.4
3785.56,179.13,189.677,179.886
3785.04,179.191,189.768,223.61
3784.53,179.252,189.859,291.622
3784.02,179.313,189.95,277.001
3783.5,179.374,190.042,165.205
3782.99,179.436,190.134,233.196
3782.47,179.497,190.227,310.883
3781.96,179.559,190.319,97.1368
3781.44,179.621,190.412,228.238
3780.93,179.683,190.505,131.097
3780.41,179.746,190.599,252.445
3779.9,179.808,190.692,199.015
3779.38,179.871,190.786,325.172
3778.87,179.934,190.881,179.546
3778.35,179.997,190.975,126.149
3777.84,180.06,191.07,150.387
3777.32,180.124,191.165,213.421
3776.81,180.188,191.26,203.691
3776.29,180.252,191.356,208.51
3775.77,180.316,191.452,237.57
3775.26,180.38,191.548,121.191
3774.74,180.444,191.645,213.266
3774.23,180.509,191.742,310.16
3773.71,180.574,191.839,140.521
3773.2,180.639,191.936,276.156
3772.68,180.704,192.034,130.791
3772.16,180.77,192.132,213.111
3771.65,180.836,192.23,222.765
3771.13,180.901,192.329,140.418
3770.61,180.968,192.428,217.859
3770.1,181.034,192.527,203.305
3769.58,181.101,192.627,212.956
3769.06,181.167,192.727,208.085
3768.55,181.234,192.827,319.34
3768.03,181.302,192.927,241.889
3767.51,181.369,193.028,270.876
3767,181.437,193.129,290.182
3766.48,181.505,193.231,159.577
3765.96,181.573,193.333,183.729
3765.45,181.641,193.435,212.707
3764.93,181.71,193.537,198.176
3764.41,181.779,193.64,314.135
3763.89,181.848,193.743,101.475
3763.38,181.917,193.847,173.932
3762.86,181.986,193.951,198.06
3762.34,182.056,194.055,212.522
3761.82,182.126,194.16,198.003
3761.31,182.197,194.264,154.516
3760.79,182.267,194.37,284.848
3760.27,182.338,194.475,77.2355
3759.75,182.409,194.581,275.112
3759.23,182.48,194.688,193.033
3758.72,182.552,194.794,221.955
3758.2,182.623,194.901,164.03
3757.68,182.695,195.009,260.48
3757.16,182.768,195.117,202.566
3756.64,182.84,195.225,149.491
3756.12,182.913,195.333,168.756
3755.61,182.986,195.442,154.269
3755.09,183.059,195.552,130.145
3754.57,183.133,195.661,284.35
3754.05,183.207,195.772,134.926
3753.53,183.281,195.882,226.45
3753.01,183.355,195.993,303.495
3752.49,183.43,196.104,139.684
3751.97,183.505,196.216,279.326
3751.45,183.58,196.328,260.025
3750.94,183.656,196.44,303.318
3750.42,183.732,196.553,206.996
3749.9,183.808,196.667,163.648
3749.38,183.884,196.78,245.436
3748.86,183.961,196.895,206.906
3748.34,184.038,197.009,226.12
3747.82,184.115,197.124,298.242
3747.3,184.193,197.24,264.531
3746.78,184.271,197.355,211.594
3746.26,184.349,197.472,288.495
3745.74,184.427,197.588,245.185
3745.22,184.506,197.706,259.57
3744.7,184.585,197.823,288.369
3744.18,184.665,197.941,158.58
3743.66,184.744,198.06,153.752
3743.14,184.824,198.179,192.162
3742.62,184.905,198.298,220.954
3742.1,184.985,198.418,292.961
3741.58,185.067,198.538,244.899
3741.06,185.148,198.659,244.863
3740.53,185.23,198.78,321.636
3740.01,185.312,198.902,268.791
3739.49,185.394,199.024,283.149
3738.97,185.477,199.147,268.712
3738.45,185.56,199.27,230.291
3737.93,185.643,199.394,263.837
3737.41,185.727,199.518,225.428
3736.89,185.811,199.643,330.899
3736.37,185.895,199.768,254.132
3735.84,185.98,199.893,258.889
3735.32,186.065,200.02,330.754
3734.8,186.151,200.146,349.877
3734.28,186.236,200.274,182.101
3733.76,186.323,200.401,196.449
3733.24,186.409,200.529,148.513
3732.71,186.496,200.658,229.922
3732.19,186.583,200.788,177.205
3731.67,186.671,200.917,397.457
3731.15,186.759,201.048,205.881
3730.63,186.848,201.179,287.234
3730.1,186.936,201.31,263.26
3729.58,187.026,201.442,224.934
3729.06,187.115,201.575,373.241
3728.54,187.205,201.708,229.653
3728.01,187.296,201.841,229.62
3727.49,187.386,201.976,200.888
3726.97,187.478,202.111,282.158
3726.44,187.569,202.246,267.772
3725.92,187.661,202.382,186.457
3725.4,187.754,202.518,315.496
3724.88,187.846,202.656,281.993
3724.35,187.94,202.793,358.414
3723.83,188.033,202.932,262.798
3723.31,188.127,203.071,320.089
3722.78,188.222,203.21,186.294
3722.26,188.317,203.35,267.459
3721.74,188.412,203.491,253.094
3721.21,188.508,203.633,219.634
3720.69,188.604,203.775,138.445
3720.16,188.701,203.917,157.518
3719.64,188.798,204.061,276.809
3719.12,188.896,204.204,190.875
3718.59,188.994,204.349,176.533
3718.07,189.092,204.494,219.442
3717.54,189.191,204.64,186.021
3717.02,189.291,204.787,338.605
3716.5,189.39,204.934,214.577
3715.97,189.491,205.082,114.424
3715.45,189.592,205.23,262.184
3714.92,189.693,205.38,333.64
3714.4,189.795,205.53,266.873
3713.87,189.897,205.68,233.48
3713.35,190,205.831,266.795
3712.82,190.103,205.983,204.831
3712.3,190.207,206.136,190.512
3711.77,190.311,206.29,161.912
3711.25,190.415,206.444,190.457
3710.72,190.521,206.599,204.711
3710.2,190.626,206.754,252.281
3709.67,190.733,206.911,285.56
3709.15,190.839,207.068,266.483
3708.62,190.947,207.225,261.686
3708.1,191.055,207.384,223.59
3707.57,191.163,207.543,337.714
3707.05,191.272,207.703,133.164
3706.52,191.381,207.864,261.533
3705.99,191.491,208.026,271.004
